"Lipid","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","log2FC","p_value","adj_p_value","Group","CLASS","SUBCLASS A","Individual_Notation","HMDB","KEGG","SubclassB","cat_volcano"
"DAPC17",-0.0744916953950681,-0.326602437340537,0.177619046550401,0.170353876708178,-0.605760545669063,0.549644300491229,0.999095822859824,-4.75163577173068,-0.0744916953950681,0.549644300491229,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(20:0/18:2)","HMDB08270","C00157","Glycerophospholipids","ns"
"DAPC18",-0.0791792845978225,-0.366208457575888,0.207849888380243,0.613055518698803,-0.565548700889514,0.57628917697464,0.999095822859824,-4.76028895384861,-0.0791792845978225,0.57628917697464,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(18:0/20:3)","HMDB08046","C00157","Glycerophospholipids","ns"
"DAPC19",-0.00702815098046976,-0.193974001041865,0.179917699080926,0.0724469332074599,-0.0770743248240068,0.939122799749574,0.999095822859824,-4.81857890411971,-0.00702815098046976,0.939122799749574,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(18:0/20:4)","HMDB08048","C00157","Glycerophospholipids","ns"
"DAPC20",-0.0271926584601897,-0.21999650423871,0.165611187318331,-0.0407870298238902,-0.289148171928252,0.774637986468831,0.999095822859824,-4.80405555975781,-0.0271926584601897,0.774637986468831,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(38:5)",NA,NA,"Glycerophospholipids","ns"
"DAPC21",0.00241204920124027,-0.200993036038988,0.205817134441469,0.826442178261632,0.0243113363178381,0.980779934837768,0.999095822859824,-4.81958170230682,0.00241204920124027,0.980779934837768,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(38:5)",NA,NA,"Glycerophospholipids","ns"
"DAPC23",0.0280733977109916,-0.194010807383673,0.250157602805656,-0.239145873653541,0.259156306347191,0.79744597521208,0.999095822859824,-4.80712506429434,0.0280733977109916,0.79744597521208,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(18:2/20:4)","HMDB08147","C00157","Glycerophospholipids","ns"
"DAPC24",-0.0621270885155243,-0.212281010464718,0.088026833433669,0.658424774643972,-0.848259625867542,0.403621145611373,0.999095822859824,-4.68761225354353,-0.0621270885155243,0.403621145611373,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(16:0/22:6)","HMDB07991","C00157","Glycerophospholipids","ns"
"DAPC26",-0.0547110288136167,-0.353076824659498,0.243654767032265,0.111808872233762,-0.375932888781955,0.70985313118132,0.999095822859824,-4.79330566994044,-0.0547110288136167,0.70985313118132,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(18:0/22:4)","HMDB08054","C00157","Glycerophospholipids","ns"
"DAPC27",-0.00656974868464686,-0.195290293662393,0.1821507962931,0.190745517333824,-0.0713697293635814,0.943620338962953,0.999095822859824,-4.81873762607379,-0.00656974868464686,0.943620338962953,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(20:0/20:4)","HMDB08279","C00157","Glycerophospholipids","ns"
"DAPC28",-0.0739715666318547,-0.294179178335865,0.146236045072155,1.0311773898017,-0.68867919826307,0.49679811907653,0.999095822859824,-4.73200624148644,-0.0739715666318547,0.49679811907653,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(40:5)",NA,NA,"Glycerophospholipids","ns"
"DAPC29",-0.0349174784754364,-0.284769772350965,0.214934815400093,0.307097708248925,-0.286512786449386,0.776634250541117,0.999095822859824,-4.80433860845918,-0.0349174784754364,0.776634250541117,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(18:0/22:5)","HMDB08056","C00157","Glycerophospholipids","ns"
"DAPC30",-0.118525209145655,-0.351045035631617,0.113994617340308,1.1004601462616,-1.04504553828735,0.305107074794605,0.999095822859824,-4.62137595774544,-0.118525209145655,0.305107074794605,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(18:0/22:6)","HMDB08057","C00157","Glycerophospholipids","ns"
"DAPC32",-0.113767810049329,-0.331394080446421,0.103858460347762,0.508060708929331,-1.07174768538476,0.293155053125085,0.999095822859824,-4.61145143343011,-0.113767810049329,0.293155053125085,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(18:1/22:6)","HMDB08123","C00157","Glycerophospholipids","ns"
"DAPC34",0.0491963558233166,-0.17306516901,0.271457880656633,-0.10235855736915,0.453788117611952,0.653544562802747,0.999095822859824,-4.78131813254216,0.0491963558233166,0.653544562802747,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(40:8)",NA,NA,"Glycerophospholipids","ns"
"DAPC37",-0.0518635425672158,-0.287492643840489,0.183765558706057,-0.013336328535415,-0.451250531731405,0.655349648616423,0.999095822859824,-4.78174353100763,-0.0518635425672158,0.655349648616423,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(22:4/20:4)","HMDB08640","C00157","Glycerophospholipids","ns"
"DAPC38",-0.156161186126393,-0.432523795901117,0.120201423648331,0.589059191673693,-1.15845265467685,0.256647129100252,0.999095822859824,-4.5777415904011,-0.156161186126393,0.256647129100252,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(16:1/18:2)","HMDB08006","C00157","Glycerophospholipids","ns"
"DAPC39_DAPC40",-0.000707126274280478,-0.337878919908918,0.336464667360357,0.699260745884383,-0.00429962137664946,0.996600467585145,0.999095822859824,-4.81968905203847,-0.000707126274280478,0.996600467585145,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(34:3)",NA,NA,"Glycerophospholipids","ns"
"DAPC41_DAPC42",-0.0418080231796952,-0.249416748335149,0.165800701975759,0.152433268618548,-0.412855910919997,0.682915485267161,0.999095822859824,-4.78789532995303,-0.0418080231796952,0.682915485267161,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(36:3)",NA,NA,"Glycerophospholipids","ns"
"DAPC44",-0.18263159011166,-0.55337628059847,0.18811310037515,0.239470512650899,-1.00997748541803,0.321327459553989,0.999095822859824,-4.63407515473656,-0.18263159011166,0.321327459553989,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(16:1/20:4)",NA,NA,"Glycerophospholipids","ns"
"DAPC45",-0.0836916934033992,-0.281229376779716,0.113845989972917,0.777124709489803,-0.868594098693328,0.392591319805714,0.999095822859824,-4.68134472759808,-0.0836916934033992,0.392591319805714,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(31:0)",NA,NA,"Glycerophospholipids","ns"
"DAPC46",0.0989241999646637,-0.529306323236769,0.727154723166097,1.62666595992598,0.322988101312561,0.749175518771699,0.999095822859824,-4.80018646964059,0.0989241999646637,0.749175518771699,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(14:0/14:0)","HMDB07866","C00157","Glycerophospholipids","ns"
"DAPC47",-0.115580594001823,-0.565713606923878,0.334552418920232,1.40885289694789,-0.526680290817989,0.60268702189697,0.999095822859824,-4.76809378010342,-0.115580594001823,0.60268702189697,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(30:0)",NA,NA,"Glycerophospholipids","ns"
"DAPC51",-0.102573456417545,-0.285150802789852,0.0800038899547613,-0.149431272860163,-1.15178806722627,0.259329648846614,0.999095822859824,-4.58041202256744,-0.102573456417545,0.259329648846614,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(40:1)",NA,NA,"Glycerophospholipids","ns"
"DAPE03",-0.116131245568994,-0.615578187354427,0.383315696216439,0.639026302910067,-0.476938889239266,0.637217371391545,0.999095822859824,-4.77731665457179,-0.116131245568994,0.637217371391545,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphoethanolamine","PE(16:0/18:2)","HMDB08928","C00350","Glycerophospholipids","ns"
"DAPE04",-0.161924232018534,-0.444106778898346,0.120258314861278,0.951377160841278,-1.17643022055767,0.249512623063224,0.999095822859824,-4.57047326161676,-0.161924232018534,0.249512623063224,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(16:0/17:0)",NA,NA,"Glycerophospholipids","ns"
"DAPE05",-0.129005546768952,-0.428313901478942,0.170302807941038,1.02702243361528,-0.883637258191518,0.384556897573173,0.999095822859824,-4.67662099244646,-0.129005546768952,0.384556897573173,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(33:1)",NA,NA,"Glycerophospholipids","ns"
"DAPE06",-0.0361990894552451,-0.235837167912555,0.163438989002065,0.915907828862304,-0.37173952590171,0.712937603829839,0.999095822859824,-4.79388865300105,-0.0361990894552451,0.712937603829839,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(15:0/18:2)","HMDB07940","C00157","Glycerophospholipids","ns"
"DAPE08",-0.125633116821158,-0.479293627062513,0.228027393420196,0.393085690588159,-0.728286132312582,0.472598688207278,0.999095822859824,-4.72179167648448,-0.125633116821158,0.472598688207278,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphoethanolamine","PE(16:0/20:4)","HMDB08937","C00350","Glycerophospholipids","ns"
"DAPE11",-0.0891914291543906,-0.396121505890254,0.217738647581473,1.31312011847423,-0.595755623137455,0.556213453561574,0.999095822859824,-4.753841968877,-0.0891914291543906,0.556213453561574,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(17:0/18:1)",NA,NA,"Glycerophospholipids","ns"
"DAPE12",-0.063285695209611,-0.30586805684391,0.179296666424688,0.358965746176617,-0.534848535310496,0.597055784337953,0.999095822859824,-4.76651019188427,-0.063285695209611,0.597055784337953,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(16:0/19:1)",NA,NA,"Glycerophospholipids","ns"
"DAPE13",-0.0631643464313588,-0.322045888776511,0.195717195913793,1.11811736986246,-0.500213484156672,0.620906735467117,0.999095822859824,-4.77312568368387,-0.0631643464313588,0.620906735467117,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(17:1/18:1)",NA,NA,"Glycerophospholipids","ns"
"DAPE14",-0.00629532441253986,-0.210797729291646,0.198207080466566,0.378552953239435,-0.0631108705652059,0.950134998295458,0.999095822859824,-4.81894581343189,-0.00629532441253986,0.950134998295458,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(17:0/18:2)",NA,NA,"Glycerophospholipids","ns"
"DAPE15",-0.0347453652330722,-0.305458171063421,0.235967440597277,0.0564803074086268,-0.263131327241935,0.794412076399571,0.999095822859824,-4.80673738045218,-0.0347453652330722,0.794412076399571,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(17:1/18:2)",NA,NA,"Glycerophospholipids","ns"
"DAPE17",-0.0943677542131615,-0.356327252857989,0.167591744431666,0.863294670755235,-0.738539867976514,0.466447079033773,0.999095822859824,-4.71905991039965,-0.0943677542131615,0.466447079033773,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(15:0/20:4)","HMDB07949","C00157","Glycerophospholipids","ns"
"DAPE18",-0.101314006946771,-0.432407130138276,0.229779116244734,0.285729406452318,-0.627341194745619,0.535613343022108,0.999095822859824,-4.74675745352282,-0.101314006946771,0.535613343022108,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphoethanolamine","PE(18:0/20:4)","HMDB09003","C00350","Glycerophospholipids","ns"
"DAPE21",-0.154157948406633,-0.526404906029145,0.218089009215879,1.03255219024576,-0.849073911922804,0.403185303083371,0.999095822859824,-4.68736143030584,-0.154157948406633,0.403185303083371,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphoethanolamine","PE(16:0/22:6)","HMDB08946","C00350","Glycerophospholipids","ns"
"DAPE23",-0.00528479792207579,-0.283872307995284,0.273302712151133,0.766781530923532,-0.0388911888463914,0.969258282378283,0.999095822859824,-4.81940893861183,-0.00528479792207579,0.969258282378283,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(37:2)",NA,NA,"Glycerophospholipids","ns"
"DAPE24",-0.137935540143442,-0.423332692347842,0.147461612060957,0.715503034035657,-0.990857086859968,0.330399525901453,0.999095822859824,-4.64084026085758,-0.137935540143442,0.330399525901453,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(19:1/18:2)",NA,NA,"Glycerophospholipids","ns"
"DAPE25",-0.0896648272686485,-0.363894309975373,0.184564655438076,0.514981572498542,-0.670335851045623,0.508237891943859,0.999095822859824,-4.73655429482502,-0.0896648272686485,0.508237891943859,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(17:0/20:3)",NA,NA,"Glycerophospholipids","ns"
"DAPE26",-0.088551807642037,-0.356432875328315,0.179329260044242,1.21440129642891,-0.677703744274274,0.503625471120493,0.999095822859824,-4.73474145267898,-0.088551807642037,0.503625471120493,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(17:0/20:4)",NA,NA,"Glycerophospholipids","ns"
"DAPE28",-0.0844627741291957,-0.407149344852852,0.23822379659446,0.488077820428328,-0.536622557862538,0.59584604254555,0.999095822859824,-4.76615981537279,-0.0844627741291957,0.59584604254555,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(37:5)",NA,NA,"Glycerophospholipids","ns"
"DAPE30",-0.15563833682827,-0.403325253954414,0.0920485802978751,1.8070683546587,-1.28824358601287,0.208401966155748,0.999095822859824,-4.52318372521217,-0.15563833682827,0.208401966155748,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(15:0/22:6)","HMDB07958","C00157","Glycerophospholipids","ns"
"DAPE42",0.102011637930662,-0.383036076925827,0.587059352787151,-0.34475453328669,0.431388206446134,0.669587922689316,0.999095822859824,-4.78498148303276,0.102011637930662,0.669587922689316,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphoethanolamine","PE(18:0/18:1)",NA,NA,"Glycerophospholipids","ns"
"DAPI01",-0.142825716153774,-0.525587148133347,0.239935715825799,0.277118643745175,-0.765048506977403,0.450771229303913,0.999095822859824,-4.71182964806911,-0.142825716153774,0.450771229303913,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphoinositol","PI(16:0/18:1)","HMDB09783","C00626","Glycerophospholipids","ns"
"DAPI02",-0.120516342230167,-0.447653425430525,0.20662074097019,0.0278266326385781,-0.755267227377871,0.456513028873061,0.999095822859824,-4.71452680982311,-0.120516342230167,0.456513028873061,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphoinositol","PI(16:0/18:2)","HMDB09784","C00626","Glycerophospholipids","ns"
"DAPI03",0.0521124851896566,-0.239556959570907,0.34378192995022,-0.422248543140512,0.366298655932977,0.716947082682439,0.999095822859824,-4.7946354825081,0.0521124851896566,0.716947082682439,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphoinositol","PI(18:0/18:1)","HMDB09837","C00626","Glycerophospholipids","ns"
"DAPI04",-0.0464279551686238,-0.256144379757705,0.163288469420457,-0.393951695954667,-0.45387011410764,0.653486271023797,0.999095822859824,-4.78130434790965,-0.0464279551686238,0.653486271023797,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphoinositol","PI(18:0/18:2)","HMDB09809","C00626","Glycerophospholipids","ns"
"DAPI05",-0.116372252069996,-0.43796611992291,0.205221615782918,0.363106302849597,-0.741867174548623,0.464461021591198,0.999095822859824,-4.71816577639644,-0.116372252069996,0.464461021591198,0.999095822859824,"LIPE","Glycerophospholipids","Diacylglycerophosphoinositol","PI(18:0/20:3)","HMDB09813","C00626","Glycerophospholipids","ns"
