"Lipid","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","log2FC","p_value","adj_p_value","Group","CLASS","SUBCLASS A","Individual_Notation","HMDB","KEGG","SubclassB","cat_volcano"
"MEMAPC19",-0.0859624713498631,-0.291398723028541,0.119473780328815,-0.402154428665417,-0.858869446073817,0.398030446183124,0.813115977385442,-6.09130954517537,-0.0859624713498631,0.398030446183124,0.813115977385442,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(P-16:0/20:4)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC20",-0.0598436494190621,-0.248945855101894,0.12925855626377,0.0824471050003316,-0.649556328857128,0.521508279048581,0.886643597665849,-6.2476695719187,-0.0598436494190621,0.521508279048581,0.886643597665849,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-38:4)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC21",-0.0875151335034811,-0.291945987210171,0.116915720203209,0.105979691593092,-0.87868266875328,0.387384590631641,0.802439509165541,-6.07437175408937,-0.0875151335034811,0.387384590631641,0.802439509165541,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-16:0/22:4)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC22",-0.0615716592417136,-0.261627528356756,0.138484209873328,0.0437999567346245,-0.631720402261017,0.532922223455919,0.895118661619726,-6.25905891956586,-0.0615716592417136,0.532922223455919,0.895118661619726,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-18:0/20:4)","HMDB13420",NA,"Glycerophospholipids","ns"
"MEMAPC24_MEMAPC25",-0.105154233713795,-0.286106372281754,0.0757979048541629,-0.141822364684723,-1.19277460963095,0.243412462194746,0.635306526328288,-5.75827676187963,-0.105154233713795,0.243412462194746,0.635306526328288,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-38:5)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC26",-0.0404769383286804,-0.284838562938073,0.203884686280712,-0.250455932429499,-0.339993014639107,0.73651246228683,0.941635892240741,-6.40115792477381,-0.0404769383286804,0.73651246228683,0.941635892240741,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(P-18:0/20:4)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC27",-0.0986140372173563,-0.347685017031935,0.150456942597223,-0.517992595694362,-0.812663871513024,0.423572216175233,0.843911056654472,-6.12938771882049,-0.0986140372173563,0.423572216175233,0.843911056654472,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(P-18:0/20:4)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC28",-0.171770821846472,-0.437083260925194,0.0935416172322503,0.119206248310558,-1.3288841588756,0.195091322286638,0.56576483463125,-5.59452605938416,-0.171770821846472,0.195091322286638,0.56576483463125,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-18:2/20:4)",NA,NA,"Glycerophospholipids","ns"
"MEMAPC29",-0.195751139433028,-0.426475068135905,0.0349727892698485,0.257394796715006,-1.74143393641023,0.0930780780660696,0.437443952958404,-5.00720153427094,-0.195751139433028,0.0930780780660696,0.437443952958404,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(P-16:0/22:6)","HMDB11229",NA,"Glycerophospholipids","ns"
"MEMAPC30",-0.0327897986416832,-0.255055713148558,0.189476115865192,-0.0617780758423196,-0.30280373376754,0.764377602317741,0.941635892240741,-6.41321097669067,-0.0327897986416832,0.764377602317741,0.941635892240741,"HIPE","Glycerophospholipids","1-ether, 2-acylglycerophosphocholine","PC(O-18:0/22:4)",NA,NA,"Glycerophospholipids","ns"
