"Lipid","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","log2FC","p_value","adj_p_value","Group","CLASS","SUBCLASS A","Individual_Notation","HMDB","KEGG","SubclassB","cat_volcano"
"DAPE24",0.000117388040190891,-0.272735610818454,0.272970386898835,0.649814240436509,0.000865259046053319,0.99931324691633,0.99931324691633,-4.78478943836123,0.000117388040190891,0.99931324691633,0.99931324691633,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(19:1/18:2)",NA,NA,"Glycerophospholipids","ns"
"DAPE25",-0.0636671056038842,-0.310425482675027,0.183091271467258,0.496907317954513,-0.51891261552858,0.60623096133677,0.997533798420066,-4.74159844516947,-0.0636671056038842,0.60623096133677,0.997533798420066,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(17:0/20:3)",NA,NA,"Glycerophospholipids","ns"
"DAPE26",0.261498518942314,-0.0347269896831514,0.55772402756778,1.05180377456185,1.77540650734763,0.082237763719376,0.997533798420066,-4.30365338493482,0.261498518942314,0.082237763719376,0.997533798420066,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(17:0/20:4)",NA,NA,"Glycerophospholipids","ns"
"DAPE28",0.211103927931483,-0.076596147158792,0.498804003021759,0.347741104874488,1.47573156478248,0.146614457644181,0.997533798420066,-4.44684666497883,0.211103927931483,0.146614457644181,0.997533798420066,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(37:5)",NA,NA,"Glycerophospholipids","ns"
"DAPE30",0.137638856845026,-0.138071191858998,0.413348905549049,1.66257459669939,1.00401335506011,0.320459495316273,0.997533798420066,-4.62517898142193,0.137638856845026,0.320459495316273,0.997533798420066,"LIPE","Glycerophospholipids","Diacylglycerophosphocholine","PC(15:0/22:6)","HMDB07958","C00157","Glycerophospholipids","ns"
"DAPE42",-0.0433925116073859,-0.566958351061937,0.480173327847165,-0.271843695669864,-0.166713487106675,0.868307889329089,0.997533798420066,-4.78031180267166,-0.0433925116073859,0.868307889329089,0.997533798420066,"LIPE","Glycerophospholipids","Diacylglycerophosphoethanolamine","PE(18:0/18:1)",NA,NA,"Glycerophospholipids","ns"
"DAPI01",0.0129396314636791,-0.416074972883272,0.44195423581063,0.196233490189377,0.0606679051720086,0.951879532717167,0.997533798420066,-4.78419634745274,0.0129396314636791,0.951879532717167,0.997533798420066,"LIPE","Glycerophospholipids","Diacylglycerophosphoinositol","PI(16:0/18:1)","HMDB09783","C00626","Glycerophospholipids","ns"
"DAPI02",0.072504230414393,-0.307073917400197,0.452082378228983,-0.0648710778744966,0.384164782809791,0.70257138376769,0.997533798420066,-4.76106612841004,0.072504230414393,0.70257138376769,0.997533798420066,"LIPE","Glycerophospholipids","Diacylglycerophosphoinositol","PI(16:0/18:2)","HMDB09784","C00626","Glycerophospholipids","ns"
"DAPI03",-0.0998548771525651,-0.449826670373607,0.250116916068476,-0.348232924813267,-0.573835307760878,0.568786542818965,0.997533798420066,-4.73202760573393,-0.0998548771525651,0.568786542818965,0.997533798420066,"LIPE","Glycerophospholipids","Diacylglycerophosphoinositol","PI(18:0/18:1)","HMDB09837","C00626","Glycerophospholipids","ns"
"DAPI04",-0.00642090023081115,-0.309211867913447,0.296370067451825,-0.413592791321882,-0.0426485267601288,0.966160483508646,0.997533798420066,-4.78449642362952,-0.00642090023081115,0.966160483508646,0.997533798420066,"LIPE","Glycerophospholipids","Diacylglycerophosphoinositol","PI(18:0/18:2)","HMDB09809","C00626","Glycerophospholipids","ns"
"DAPI05",-0.0279913653218689,-0.362903970259771,0.306921239616033,0.315549837815323,-0.168090673344889,0.867225601196961,0.997533798420066,-4.7802381702491,-0.0279913653218689,0.867225601196961,0.997533798420066,"LIPE","Glycerophospholipids","Diacylglycerophosphoinositol","PI(18:0/20:3)","HMDB09813","C00626","Glycerophospholipids","ns"
"DAPI06",0.12095284869822,-0.249246410372209,0.491152107768649,0.358036783162172,0.657106799267433,0.514284861333203,0.997533798420066,-4.71572796290051,0.12095284869822,0.514284861333203,0.997533798420066,"LIPE","Glycerophospholipids","Diacylglycerophosphoinositol","PI(18:0/20:4)","HMDB09815","C00626","Glycerophospholipids","ns"
